prep_path	class_name	class_index
aa4a868a-df23-4eef-a618-e945aa2ce98a.muat.tsv	Panc-AdenoCA	12
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663.muat.tsv	Prost-AdenoCA	14
3fba4880-cb7b-4ac5-ab5f-728614faa1ea.muat.tsv	Panc-AdenoCA	12
36680797-36de-413d-b2a1-8804ac1705e9.muat.tsv	Eso-AdenoCA	4
7d04f401-3505-410c-8def-0348ecd8aae2.muat.tsv	Panc-AdenoCA	12
2102558b-87b0-447b-bb9a-e4ae9df8b75e.muat.tsv	Panc-AdenoCA	12
4679f37a-4f09-449b-a1d8-1f02847996da.muat.tsv	Ovary-AdenoCA	11
2df17728-33e8-45ab-833b-ef68a5482daa.muat.tsv	Lymph-CLL	9
90de4296-0223-4b9f-8abb-6db278bfc932.muat.tsv	Lymph-CLL	9
f8e61a02-909d-a906-e040-11ac0d481b6e.muat.tsv	Myeloid-MPN	10
f7c7373c-1972-4968-e040-11ac0d486e80.muat.tsv	Breast-AdenoCA	1
b0d1fde4-928f-4f4c-bff6-33b885582bb5.muat.tsv	CNS-Medullo	2
0bfebf9f-c77f-e57d-e050-11ac0d487827.muat.tsv	Prost-AdenoCA	14
75cd90ef-e884-4812-bbf3-5a524d95147e.muat.tsv	Panc-AdenoCA	12
4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83.muat.tsv	Lymph-BNHL	8
2439ec74-1713-4d47-a5d9-886f69dddcb6.muat.tsv	Lymph-BNHL	8
32d8c373-b5c8-420b-9808-8812b5501649.muat.tsv	Prost-AdenoCA	14
759d30b2-ddb8-49e2-a604-57ff9222d3a0.muat.tsv	CNS-PiloAstro	3
8c443bd0-7987-44de-b312-5b859e6d13a9.muat.tsv	Panc-Endocrine	13
cc69fe94-0ecf-45ad-a03f-8fb7198e8657.muat.tsv	CNS-Medullo	2
c15a51cc-4fdc-4343-a410-13ddc238dac8.muat.tsv	Panc-AdenoCA	12
7a95af21-ca7c-4596-9c83-66d11ca0c417.muat.tsv	Prost-AdenoCA	14
60aff7a0-4960-4ed1-922b-3233ccbfdba1.muat.tsv	Panc-AdenoCA	12
f7e4a2a8-093d-9e36-e040-11ac0d480c7d.muat.tsv	Breast-AdenoCA	1
f85ae2b7-cebf-17a2-e040-11ac0c48033a.muat.tsv	Bone-Osteosarc	0
7a6cb147-a576-446d-a605-fa846ea3d1ad.muat.tsv	Liver-HCC	7
d4c9e5c6-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
9ed8f0b9-d615-44c4-9ec9-e07ecd744922.muat.tsv	Prost-AdenoCA	14
008aef39-0c97-48ce-9dfd-f12d67116c59.muat.tsv	Prost-AdenoCA	14
39aee9fc-fa27-4b71-b9e8-43ff34bd3930.muat.tsv	Prost-AdenoCA	14
e91ab7da-79a6-4ea0-bc24-7aacb39f7614.muat.tsv	Eso-AdenoCA	4
fc8130df-3147-3e94-e040-11ac0d485df8.muat.tsv	Breast-AdenoCA	1
f82d213f-bc99-5b1d-e040-11ac0c486880.muat.tsv	Bone-Osteosarc	0
d5f92ce6-796f-480d-bf98-e1080a279207.muat.tsv	CNS-Medullo	2
fc8130df-24d9-32f1-e040-11ac0d485df0.muat.tsv	Breast-AdenoCA	1
e127e9e4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
4508ce0a-5a2e-4502-98e9-2fd76c4eebef.muat.tsv	Prost-AdenoCA	14
f93abbbf-5e13-9b85-e040-11ac0d485718.muat.tsv	Myeloid-MPN	10
acb5e263-111b-43d8-9bd1-adb9a54e0fc0.muat.tsv	Panc-Endocrine	13
79914ce9-04d8-4b0d-9f16-2e528044966e.muat.tsv	Prost-AdenoCA	14
f9c0a12c-2651-d9ea-e040-11ac0d483201.muat.tsv	Prost-AdenoCA	14
f8e61a02-6e5e-c8e2-e040-11ac0d481b70.muat.tsv	Myeloid-MPN	10
3b7810f7-f8ff-4d62-b766-3ba06170194c.muat.tsv	Kidney-RCC	6
69f37546-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
995a1ad2-faca-4a37-a59d-e62455985afb.muat.tsv	Lymph-BNHL	8
aa018d90-5250-4313-9f7c-a3f196765e07.muat.tsv	CNS-Medullo	2
f5bb7ae4-4bb4-4e87-b83c-bc8620584989.muat.tsv	Panc-AdenoCA	12
d4907a1b-8b06-47c5-8bca-c781d9cddaf8.muat.tsv	Panc-AdenoCA	12
94652d14-2e4d-4f4a-a4f7-8df77df788c0.muat.tsv	Panc-AdenoCA	12
fbd899a0-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
d7578910-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
3e2a85d0-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f94c4f69-8119-4eaf-97c1-5106890c14d4.muat.tsv	Panc-AdenoCA	12
e5193d7e-e8b7-4098-bf98-8b3a62781d13.muat.tsv	Panc-AdenoCA	12
0bfe2ac9-0af8-c248-e050-11ac0d487e1c.muat.tsv	Prost-AdenoCA	14
3728982b-4547-4249-bd42-72a91d3fda8c.muat.tsv	Panc-Endocrine	13
1b7838c9-c685-41c3-b184-a2e40c7c4dc7.muat.tsv	Panc-Endocrine	13
42f00950-09c9-461a-8423-d5b04a96af10.muat.tsv	Panc-AdenoCA	12
fc9d93b6-92e8-acb7-e040-11ac0d487dee.muat.tsv	Prost-AdenoCA	14
f4e673a9-5b85-46e7-bcac-2ce6e1026896.muat.tsv	Panc-AdenoCA	12
d9e66fc5-9018-4568-b388-c5eb756f7823.muat.tsv	Ovary-AdenoCA	11
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f.muat.tsv	Stomach-AdenoCA	16
7ccb9a4d-6f48-41c2-a630-27fde8c67d60.muat.tsv	Panc-AdenoCA	12
a1a75f66-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
3afb3f57-545a-4ed5-9461-2fcb28d89399.muat.tsv	Kidney-RCC	6
0bfd1068-3fcd-a95b-e050-11ac0c4860c3.muat.tsv	Prost-AdenoCA	14
b37d6283-6f95-4975-a794-f3d5c4bbc7b3.muat.tsv	Panc-AdenoCA	12
7dddd413-d2c6-4f75-bbf6-3b202877546e.muat.tsv	CNS-Medullo	2
d91e1a92-837d-44d6-92d8-419f435effe0.muat.tsv	Stomach-AdenoCA	16
1b8fe07d-859c-4d91-ade1-6b2bcb5774ce.muat.tsv	Stomach-AdenoCA	16
3c86ba21-7b11-4ec7-9d20-a2325197c676.muat.tsv	Panc-AdenoCA	12
603594e3-e427-494c-b9ee-e872d6629563.muat.tsv	Kidney-RCC	6
3fb8f017-576f-4901-b8bf-3a58e5d43de3.muat.tsv	Panc-AdenoCA	12
7fdd07a4-4a27-40c3-af92-a0074e6391f5.muat.tsv	Ovary-AdenoCA	11
49fa7e44-c86f-4b1f-8849-e5fe5b9de734.muat.tsv	CNS-Medullo	2
f8593ac0-9480-22a0-e040-11ac0d48697a.muat.tsv	Bone-Osteosarc	0
f393bb05-53c2-f80a-e040-11ac0d484528.muat.tsv	Breast-AdenoCA	1
6cfce053-bfd6-4ca0-b74b-b2e4549e4f1f.muat.tsv	Lymph-CLL	9
9fb6b7be-0084-48f7-a256-6d170e72e97f.muat.tsv	Head-SCC	5
132f7f2a-b902-4343-aa08-cf6a7af10b9a.muat.tsv	Lymph-CLL	9
b9dbc78e-44ce-427c-bbeb-de8d097bde2c.muat.tsv	Lymph-BNHL	8
f269134a-e3d5-4020-bcf5-01fb42f914b2.muat.tsv	Kidney-RCC	6
09cb8bc5-13ac-44ac-9b7d-6de143373570.muat.tsv	Panc-AdenoCA	12
0bfebf9f-c783-e57d-e050-11ac0d487827.muat.tsv	Prost-AdenoCA	14
7ae510f8-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
3b55c58d-f95a-4a1d-9aa1-8d2c026656a9.muat.tsv	Lymph-BNHL	8
04b9837e-9ab5-4eb9-9a9c-ef49e3a62662.muat.tsv	CNS-Medullo	2
7d2da7ba-f57c-4083-9572-6fa98008083b.muat.tsv	Eso-AdenoCA	4
52d8ccfc-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
d2e4dc23-992d-4e44-add4-2972718083cb.muat.tsv	Ovary-AdenoCA	11
ded8b673-53df-4038-a375-7cd0fd2a1b9f.muat.tsv	Eso-AdenoCA	4
ea121956-77f5-4da3-ab15-0b825469eafe.muat.tsv	CNS-Medullo	2
47050918-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
ec5e2990-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
00c27940-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
c7d798b8-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
339a2c94-55c9-4113-a706-b0971fa2784f.muat.tsv	Prost-AdenoCA	14
fc9d5fc6-546f-27b7-e040-11ac0d485f87.muat.tsv	Prost-AdenoCA	14
0d0793c1-df1b-4db1-ba36-adcb960cc0f5.muat.tsv	Ovary-AdenoCA	11
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e.muat.tsv	Prost-AdenoCA	14
b16780b0-75ba-4304-87e0-33f1e321b622.muat.tsv	CNS-Medullo	2
5e9c69d2-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
4c4aa1b1-fda3-4c5b-b588-68aa727500ad.muat.tsv	Panc-AdenoCA	12
aa20b9ab-dba9-4002-ad45-cafa2f85cef7.muat.tsv	Lymph-BNHL	8
10db2142-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
27fcccdc-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
690e481c-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
fca2d62f-2756-939e-e040-11ac0d4865e6.muat.tsv	Prost-AdenoCA	14
fc8130e0-0e1f-b54d-e040-11ac0c48326c.muat.tsv	Breast-AdenoCA	1
1776f326-b12f-4355-8107-80fa6fcd2159.muat.tsv	Panc-AdenoCA	12
783579bd-e29d-457c-8236-1a80b557600c.muat.tsv	Prost-AdenoCA	14
7625877a-7a2b-466f-944b-9e56689ad47b.muat.tsv	Head-SCC	5
f7e7d61f-e2dc-b523-e040-11ac0c482000.muat.tsv	Breast-AdenoCA	1
0bfd1043-8173-e3e4-e050-11ac0c4860c5.muat.tsv	Prost-AdenoCA	14
efc39172-083c-4297-b922-3f58df781332.muat.tsv	Panc-AdenoCA	12
71982a1b-52a4-440f-bd5d-62a0e6cc7fd9.muat.tsv	Lymph-BNHL	8
f393bafd-1baa-e5f4-e040-11ac0d48450b.muat.tsv	Breast-AdenoCA	1
d31cce9d-1b38-44fd-9378-0d128e12a011.muat.tsv	Lymph-BNHL	8
de4f520c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a.muat.tsv	Lymph-BNHL	8
b9bcba3a-c9be-4305-b5f4-c861282921e0.muat.tsv	Eso-AdenoCA	4
0bfe2ac9-0aee-c248-e050-11ac0d487e1c.muat.tsv	Prost-AdenoCA	14
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3.muat.tsv	Lymph-CLL	9
3e1180a5-149c-4e6c-9a29-696e3ba567e3.muat.tsv	CNS-Medullo	2
28f41a20-b6d6-4ecc-888f-72f779ad9af7.muat.tsv	Panc-AdenoCA	12
f393bb0a-df7d-645c-e040-11ac0d484550.muat.tsv	Breast-AdenoCA	1
a330a96e-9897-4605-b5f1-5b5ef45cd365.muat.tsv	Ovary-AdenoCA	11
49ad3c8d-88cd-43cd-a273-1623fe2aec0b.muat.tsv	Kidney-RCC	6
cf2d34c4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
c971ffa7-ce37-4138-b028-598a30478e25.muat.tsv	Eso-AdenoCA	4
b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf.muat.tsv	Liver-HCC	7
f921b592-fa4d-49f7-b773-81a0e903aaed.muat.tsv	Prost-AdenoCA	14
02917220-6a7a-46a1-8656-907e96bef88e.muat.tsv	Lymph-BNHL	8
bbe59385-5f83-43f6-a485-517c860bef6f.muat.tsv	Ovary-AdenoCA	11
0c0038ff-6cc6-b0b0-e050-11ac0d483d73.muat.tsv	Prost-AdenoCA	14
deb0de92-a46b-4e71-814c-2f6c5e97dbcd.muat.tsv	Kidney-RCC	6
50eb58ba-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
7f22b0f7-4040-4c84-939e-894c3050ef5d.muat.tsv	CNS-Medullo	2
1a5bf97e-3d49-4d3f-b385-ffa7a295be9c.muat.tsv	Panc-Endocrine	13
64b80154-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
31f3ff14-7d74-447c-a5da-9ad8336c3f3f.muat.tsv	Eso-AdenoCA	4
29548b5f-c88a-4908-8c46-e86483e75067.muat.tsv	Kidney-RCC	6
efbec43c-0c16-4006-abe8-c3ec2ec42c05.muat.tsv	Ovary-AdenoCA	11
1157a548-6770-4c89-a84c-bcf6f0e96ea8.muat.tsv	Lymph-CLL	9
45aedf22-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
2e76891c-b620-4cc0-9315-6f1217b09b1e.muat.tsv	Skin-Melanoma	15
f7e7b258-b4b2-e6c5-e040-11ac0d486773.muat.tsv	Breast-AdenoCA	1
edac1323-2497-45e6-9148-e9c955292ba2.muat.tsv	Panc-AdenoCA	12
eb1792ee-6946-4e0d-bdd1-c924328dba5d.muat.tsv	Liver-HCC	7
63a907ff-1042-4f9c-a385-55a32b3e103b.muat.tsv	Panc-Endocrine	13
35a74e53-16ff-4764-8397-6a9b02dfe733.muat.tsv	Skin-Melanoma	15
d277e679-9fdd-44cd-9f2c-f9927e44d721.muat.tsv	Prost-AdenoCA	14
ba67c02a-180b-43f3-b53c-2b77d84fbe3c.muat.tsv	Kidney-RCC	6
b54b9433-ec10-4cb5-a860-4555da64917b.muat.tsv	Panc-AdenoCA	12
ea4a5ca7-86f9-47c7-81be-0c2c669a999f.muat.tsv	Lymph-CLL	9
84a6ea88-eeb8-4060-a90c-e4abac013ad4.muat.tsv	Panc-AdenoCA	12
dc505248-ed04-4f77-a7c6-3fefbc5df27b.muat.tsv	Lymph-CLL	9
db2a1df8-487d-4dad-a347-5c5ed539d5ad.muat.tsv	Panc-AdenoCA	12
2321c412-7730-4694-bc8f-199d7e51a7f8.muat.tsv	CNS-Medullo	2
2564a262-03e8-467b-9ea2-f3ab38d75ae1.muat.tsv	Panc-AdenoCA	12
5935dd9d-d411-48f8-8512-aa73a63878b0.muat.tsv	Panc-Endocrine	13
14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb.muat.tsv	Lymph-CLL	9
fc7f8eeb-9c40-123e-e040-11ac0c484061.muat.tsv	Breast-AdenoCA	1
35b951c0-edb0-47c4-9076-ede346ea7cb1.muat.tsv	CNS-Medullo	2
07f16397-71bb-4594-ad4d-caa7d2baeabd.muat.tsv	Prost-AdenoCA	14
909f3c5d-89fc-419b-a654-75ac1dbb149f.muat.tsv	CNS-Medullo	2
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa.muat.tsv	Panc-Endocrine	13
8fa7549d-d0a6-4216-9763-74b0f21c0fd7.muat.tsv	CNS-PiloAstro	3
f939f757-a415-ad44-e040-11ac0d4868e5.muat.tsv	Myeloid-MPN	10
90fd404b-f734-41ed-a601-0f30e43625fc.muat.tsv	Prost-AdenoCA	14
33bcd589-80db-4a58-8f83-a48cb60e0fda.muat.tsv	Panc-AdenoCA	12
caf2e99d-8f1f-4043-b567-c3fe28dc33ac.muat.tsv	Prost-AdenoCA	14
3ad44032-01fb-4f84-b880-f01bb13a4359.muat.tsv	Panc-Endocrine	13
d709d214-02ee-46c1-a73a-e7074cb2623e.muat.tsv	Prost-AdenoCA	14
f8f61e36-b934-9410-e040-11ac0c4804cc.muat.tsv	Myeloid-MPN	10
ded2689b-8e37-480c-b37c-acc538e54ddf.muat.tsv	Panc-AdenoCA	12
706a1085-5994-4d04-b56b-d301c9ed5afa.muat.tsv	CNS-Medullo	2
34c24482-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
632f3eb0-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
fc8130df-2211-cfcc-e040-11ac0d485dde.muat.tsv	Breast-AdenoCA	1
6297aa77-37a0-4f46-987b-32bd8653c0c2.muat.tsv	Panc-AdenoCA	12
cef1fb1c-18fa-453a-b87f-295d3b0bc12b.muat.tsv	Panc-Endocrine	13
0bfd1043-7ed6-9ccc-e050-11ac0c481957.muat.tsv	Prost-AdenoCA	14
45614404-2149-4468-848c-0796e3757d62.muat.tsv	CNS-Medullo	2
78100212-65aa-4365-8b64-4b33f77732d5.muat.tsv	Panc-AdenoCA	12
1d6c9181-a02f-4c35-85b3-65dc5808f50e.muat.tsv	Prost-AdenoCA	14
0efee3f3-313b-44eb-b3b0-af975a1ded82.muat.tsv	Panc-AdenoCA	12
dccddb92-bb26-4dc9-a935-2320d089a54a.muat.tsv	CNS-PiloAstro	3
6d325c96-8f5c-4064-9806-4364016da8a4.muat.tsv	Prost-AdenoCA	14
a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3.muat.tsv	Lymph-CLL	9
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19.muat.tsv	Kidney-RCC	6
569ff1b4-de87-4309-8484-80549aaf9485.muat.tsv	Panc-AdenoCA	12
81b4dd02-34ec-4ddc-8818-ed888a60ad88.muat.tsv	Lymph-BNHL	8
0ab4d782-9a50-48b9-96e4-6ce42b2ea034.muat.tsv	Skin-Melanoma	15
28e81540-4744-4865-b627-c7c9d8a3c2b8.muat.tsv	Eso-AdenoCA	4
4b44b313-6f74-4233-bec4-7e41c91c77f1.muat.tsv	Prost-AdenoCA	14
4de7441f-a609-4a75-9fe7-17a647079ac1.muat.tsv	Lymph-BNHL	8
289790a5-77bd-49a9-a1ec-478a8ecacd7f.muat.tsv	Prost-AdenoCA	14
34ab4c57-5240-4af7-a329-a5ab55934fd4.muat.tsv	Kidney-RCC	6
8d67c121-37d0-4fc0-a349-2c9452589d65.muat.tsv	Panc-AdenoCA	12
38d8e626-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7.muat.tsv	Prost-AdenoCA	14
232b7754-b3c3-4530-9d24-3af40d9b2816.muat.tsv	Lymph-BNHL	8
3a6bce45-0431-49d8-82df-b1d9a738e5a6.muat.tsv	Ovary-AdenoCA	11
650fe009-da01-4717-89df-9c95fafe3d7e.muat.tsv	Lymph-BNHL	8
a89a2341-263d-4e7f-87fa-18d9692d6b2b.muat.tsv	Kidney-RCC	6
2790b964-63e3-49aa-bf8c-9a00d3448c25.muat.tsv	Skin-Melanoma	15
6495e68e-1434-45d3-a03d-f286447dda79.muat.tsv	Eso-AdenoCA	4
c0523251-3ac2-4292-bb00-9ae9ea9009f6.muat.tsv	Panc-AdenoCA	12
9ffe694e-b488-489e-bdbe-0800e505eec4.muat.tsv	Panc-AdenoCA	12
8ce95cae-6adb-4bac-b072-94e2d9b70017.muat.tsv	CNS-PiloAstro	3
bb45c6f5-49cb-418d-85bb-3ded165e2d07.muat.tsv	CNS-PiloAstro	3
d6faafa5-7279-4dc3-be71-45af5c855b34.muat.tsv	Panc-Endocrine	13
3e86e68b-d083-4450-b056-4cd0f8d4a084.muat.tsv	Prost-AdenoCA	14
21b1a37f-e91e-4ce1-83cf-bb89b8d0fb35.muat.tsv	Panc-AdenoCA	12
1df8939c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f2e639cc-c30c-459f-8afc-7ace7d0209c5.muat.tsv	Eso-AdenoCA	4
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9.muat.tsv	CNS-Medullo	2
8ca665f8-fe78-48bf-8c0f-c606d92885d4.muat.tsv	Skin-Melanoma	15
6c31d730-1734-44ac-92b3-760981528723.muat.tsv	Ovary-AdenoCA	11
d60f880a-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
b3befa40-8f44-4eb6-ada0-ec395f460656.muat.tsv	Skin-Melanoma	15
ac23a8d2-ac42-4031-9dd4-9b56baeb246e.muat.tsv	Lymph-CLL	9
f221cbb5-eefa-187f-e040-11ac0c481708.muat.tsv	Breast-AdenoCA	1
5eddfb26-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57.muat.tsv	Panc-Endocrine	13
c19a1388-95e6-4708-a24c-3738f1908071.muat.tsv	Kidney-RCC	6
ec23a354-e339-4466-9a1b-8e886ef627e6.muat.tsv	Liver-HCC	7
4e8396f7-9506-4401-96b6-bb2e89557d59.muat.tsv	Skin-Melanoma	15
f9c39eb7-39a9-6626-e040-11ac0d4870c2.muat.tsv	Prost-AdenoCA	14
efec3225-de07-4559-9a90-95223495cc61.muat.tsv	Ovary-AdenoCA	11
0bfd1043-816e-e3e4-e050-11ac0c4860c5.muat.tsv	Prost-AdenoCA	14
c2aafb9c-230a-43df-9a43-b34aa145a7bd.muat.tsv	Kidney-RCC	6
2b6d4d66-7f0b-4bc0-b3d6-171956a937c5.muat.tsv	Panc-AdenoCA	12
a84915de-6562-4836-86f9-f2a05598296e.muat.tsv	Skin-Melanoma	15
3a551616-4840-4111-a8c5-b4aa773d82c2.muat.tsv	Eso-AdenoCA	4
b67208c4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
e0aa815f-668a-4de9-bb32-3f215bb7f843.muat.tsv	Panc-AdenoCA	12
68054218-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
de581588-be15-4bf4-95d1-aa5478b53ab6.muat.tsv	Eso-AdenoCA	4
fc8130e0-0b9c-bbc9-e040-11ac0c483266.muat.tsv	Breast-AdenoCA	1
36962459-e81f-4b8c-a08d-df60ef3283a3.muat.tsv	Prost-AdenoCA	14
ca8fa9f5-3190-440d-9879-22e33d05ca6c.muat.tsv	Skin-Melanoma	15
fc806c50-2f6e-418d-e040-11ac0d485f01.muat.tsv	Breast-AdenoCA	1
00b9d0e6-69dc-4345-bffd-ce32880c8eef.muat.tsv	Lymph-BNHL	8
fccb865d-83ed-4bfe-ad84-0689813ae977.muat.tsv	CNS-Medullo	2
d4ea36e2-1323-4441-8c63-40ce269608f4.muat.tsv	CNS-Medullo	2
25f07374-313a-4100-9a60-3d21d2988fca.muat.tsv	Stomach-AdenoCA	16
bb02202f-d140-4bec-95ce-5c2b117a2167.muat.tsv	Prost-AdenoCA	14
8c850df7-d48e-4386-b3a5-cac5da865ea5.muat.tsv	Prost-AdenoCA	14
eb18e71d-2a27-4eae-aa27-4b2c0716d2ba.muat.tsv	Stomach-AdenoCA	16
a2a67c8a-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
917564e4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
241abdfd-e6de-4830-a233-4bbc5f622725.muat.tsv	Panc-AdenoCA	12
fb8b5ff5-4164-4276-b75b-b0ee6bda7329.muat.tsv	Head-SCC	5
a3edc9cc-f54a-4459-a5d0-097879c811e5.muat.tsv	Panc-AdenoCA	12
bef21282-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
fc8130df-35ac-2304-e040-11ac0d485dda.muat.tsv	Breast-AdenoCA	1
0bfd1068-3fc3-a95b-e050-11ac0c4860c3.muat.tsv	Prost-AdenoCA	14
e6772001-dffc-4fb4-86e9-6c395edd176d.muat.tsv	Prost-AdenoCA	14
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f.muat.tsv	Panc-Endocrine	13
2b40a733-7a63-4bb8-a953-95a4ee28f962.muat.tsv	Ovary-AdenoCA	11
8eb90ea4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
5c8da06c-7964-4ad1-ac9e-d1b5507105d2.muat.tsv	Prost-AdenoCA	14
7df3a542-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
4c5228b5-bf31-4abd-a47c-d088e16dba13.muat.tsv	Prost-AdenoCA	14
ddb6c68e-0c90-4bde-a011-523600ce8b29.muat.tsv	CNS-PiloAstro	3
c158ac2a-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
4e913899-eeb8-4630-ba9d-41a81ced8069.muat.tsv	Ovary-AdenoCA	11
7f031d71-3cb7-4744-86bd-a3beecfe166e.muat.tsv	Skin-Melanoma	15
acb9750e-7e17-4cef-bee1-5d710f9bf3a7.muat.tsv	Prost-AdenoCA	14
f0b46dcd-ce45-4405-8744-8f8b35606b75.muat.tsv	CNS-PiloAstro	3
28f8d45f-4763-472e-9c4d-6787ba00164b.muat.tsv	Lymph-BNHL	8
f8e61a02-938b-9428-e040-11ac0d481b6c.muat.tsv	Myeloid-MPN	10
cbb788dd-964b-4cfd-80e1-979c7b5b3c52.muat.tsv	Kidney-RCC	6
11473a98-d953-45f9-abf5-709b68a4bae8.muat.tsv	Liver-HCC	7
1c9fbe26-1447-4335-aaab-06d6bb3e2741.muat.tsv	Panc-AdenoCA	12
0cdbabf2-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
1dd96495-5f83-4d36-96cf-b77cd0cbbfda.muat.tsv	Prost-AdenoCA	14
3b41cb48-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
079bcb09-a075-4313-9a3e-dd67734a8c5d.muat.tsv	Panc-AdenoCA	12
b97941dd-9844-4db2-9e25-42c725f47d70.muat.tsv	Ovary-AdenoCA	11
9650640f-154d-4696-aa96-3611c6fcee7b.muat.tsv	Head-SCC	5
edeea137-080d-42d3-a0ce-5cfe0d4a68e7.muat.tsv	Prost-AdenoCA	14
5df0aab4-0be2-4da3-a4b7-a10fca09a4ba.muat.tsv	Prost-AdenoCA	14
10136472-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
40b1e928-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
76a0d9c9-5e69-44e8-9ed2-6d2e387803fc.muat.tsv	Skin-Melanoma	15
2ea2294d-fab9-43ae-a222-370487495b06.muat.tsv	Prost-AdenoCA	14
8fc7a4cc-c25d-4372-bf17-2dae795e5596.muat.tsv	Kidney-RCC	6
145f2b89-8878-4390-b0f6-f09b02fb138a.muat.tsv	Prost-AdenoCA	14
5dce221a-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
498ecf81-921d-4df9-a6a4-a625f484e823.muat.tsv	Stomach-AdenoCA	16
9e6806c4-d331-4025-abee-2f576e3bf182.muat.tsv	Ovary-AdenoCA	11
f8e61a02-654c-c226-e040-11ac0d481b60.muat.tsv	Myeloid-MPN	10
1bd74f92-47f6-427e-af6f-299c3a7fe023.muat.tsv	CNS-Medullo	2
d5423a93-0a72-43cf-a7ae-9011f47553c7.muat.tsv	Lymph-CLL	9
51458c86-0fdd-470e-b059-1ffbffc92a7f.muat.tsv	Panc-AdenoCA	12
39c6c3b3-4683-4d11-984c-ed589188da65.muat.tsv	Panc-AdenoCA	12
fabf1f6c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f181848a-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f393bb0c-3ffa-cb72-e040-11ac0d48455c.muat.tsv	Breast-AdenoCA	1
e1f0c565-6ed3-4e42-bc3e-c7b0003e837a.muat.tsv	Lymph-CLL	9
3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1.muat.tsv	Panc-Endocrine	13
